9983,57.7,5.44,33,DC Trosa,1/28/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,57.7,3,66,DC Trosa,1/22/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,25.3,1.095,7,DC Trosa,1/21/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,44.74,2.005,6,DC Trosa,1/21/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,27.46,1.85,5,DC Trosa,1/21/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,267.18,171,3,DC Trosa,1/20/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,Scan Global Logistics,CIP
9983,55.54,2.8,7,DC Trosa,1/16/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,253.51,47,45,DC Trosa,1/14/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,18.82,0.2,9,DC Trosa,1/14/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,101.35,14.6,87,DC Trosa,1/13/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,138.77,13.5,6,DC Trosa,1/9/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,23.14,1.69,5,DC Trosa,1/8/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,44.74,4.79,5,DC Trosa,1/7/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,145,62,21,DC Trosa,1/7/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,Scan Global Logistics,DAP
9983,61.13,10.46,34,DC Trosa,1/2/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,278.46,136.5,21,DC Trosa,12/30/2019,AB Singapore Pte Ltd,Singapore,637022,SG,air,Scan Global Logistics,DAP
9983,466.34,111,1,DC Trosa,12/30/2019,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,67.99,12.62,43,DC Trosa,12/27/2019,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,69.7,13.03,45,DC Trosa,12/27/2019,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,66.27,12.3,43,DC Trosa,12/27/2019,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,66.27,12.12,33,DC Trosa,12/23/2019,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,18.82,0.34,45,DC Trosa,12/23/2019,AB Singapore Pte Ltd,Singapore,636953,SG,air,DHL,DAP
9983,90,54,66,DC Trosa,12/20/2019,AB Singapore Pte Ltd,Singapore,629043,SG,air,Scan Global Logistics,CIP
9983,95.74,21,5,DC Trosa,12/18/2019,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,267.24,131,3,DC Trosa,12/16/2019,AB Singapore Pte Ltd,Singapore,629043,SG,air,Scan Global Logistics,DAP
9983,183.6,78,123,DC Trosa,12/16/2019,AB Singapore Pte Ltd,Singapore,819827,SG,air,Scan Global Logistics,DAP
9983,23.14,1.52,56,DC Trosa,12/12/2019,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,59.41,10.5,7,DC Trosa,12/10/2019,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,110.71,25,9,DC Trosa,12/6/2019,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,145,46,6,DC Trosa,12/6/2019,AB Singapore Pte Ltd,Singapore,627735,SG,air,Scan Global Logistics,DAP
